subscription_id,user_id,plan,billing_cycle,mrr,start_date,status,churned_date,churn_reason,plan_upgraded_to,upgrade_date
SUB_0000272,USR_0001309,growth,monthly,36.0,2024-06-25,active,NULL,NULL,NULL,NULL
SUB_0000273,USR_0001310,growth,monthly,36.0,2024-07-14,active,NULL,NULL,NULL,NULL
SUB_0000274,USR_0001316,starter,annual,10.2,2024-03-25,active,NULL,NULL,NULL,NULL
SUB_0000275,USR_0001320,starter,monthly,12.0,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0000276,USR_0001329,starter,monthly,12.0,2024-07-27,active,NULL,NULL,growth,2024-11-07
SUB_0000277,USR_0001332,starter,annual,10.2,2024-06-28,active,NULL,NULL,NULL,NULL
SUB_0000278,USR_0001333,growth,monthly,36.0,2024-04-20,active,NULL,NULL,NULL,NULL
SUB_0000279,USR_0001335,starter,annual,10.2,2024-05-17,active,NULL,NULL,NULL,NULL
SUB_0000280,USR_0001336,growth,monthly,36.0,2024-06-24,active,NULL,NULL,NULL,NULL
SUB_0000281,USR_0001342,growth,monthly,36.0,2024-06-28,active,NULL,NULL,enterprise,2024-09-14
SUB_0000282,USR_0001353,starter,monthly,12.0,2024-03-14,active,NULL,NULL,NULL,NULL
SUB_0000283,USR_0001354,starter,monthly,12.0,2024-02-27,active,NULL,NULL,NULL,NULL
SUB_0000284,USR_0001358,enterprise,monthly,96.0,2024-05-22,active,NULL,NULL,NULL,NULL
SUB_0000285,USR_0001361,starter,monthly,12.0,2024-07-08,active,NULL,NULL,NULL,NULL
SUB_0000286,USR_0001367,growth,monthly,36.0,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0000287,USR_0001376,starter,monthly,12.0,2024-04-21,active,NULL,NULL,NULL,NULL
SUB_0000288,USR_0001380,enterprise,monthly,96.0,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0000289,USR_0001381,growth,monthly,36.0,2024-05-26,active,NULL,NULL,enterprise,2024-07-28
SUB_0000290,USR_0001389,starter,monthly,12.0,2024-06-24,active,NULL,NULL,NULL,NULL
SUB_0000291,USR_0001390,enterprise,monthly,96.0,2024-05-21,active,NULL,NULL,NULL,NULL
SUB_0000292,USR_0001393,growth,monthly,36.0,2024-07-20,active,NULL,NULL,NULL,NULL
SUB_0000293,USR_0001397,enterprise,monthly,96.0,2024-02-22,active,NULL,NULL,NULL,NULL
SUB_0000294,USR_0001408,growth,annual,30.6,2024-01-23,active,NULL,NULL,NULL,NULL
SUB_0000295,USR_0001410,enterprise,annual,81.6,2024-06-01,active,NULL,NULL,NULL,NULL
SUB_0000296,USR_0001415,starter,monthly,12.0,2024-03-11,churned,2024-06-24,switched_competitor,NULL,NULL
SUB_0000297,USR_0001416,starter,annual,10.2,2024-06-28,active,NULL,NULL,NULL,NULL
SUB_0000298,USR_0001418,enterprise,annual,81.6,2024-05-02,active,NULL,NULL,NULL,NULL
SUB_0000299,USR_0001424,starter,monthly,12.0,2024-04-24,active,NULL,NULL,NULL,NULL
SUB_0000300,USR_0001436,growth,monthly,36.0,2024-03-22,active,NULL,NULL,NULL,NULL
SUB_0000301,USR_0001439,starter,monthly,12.0,2024-06-03,active,NULL,NULL,NULL,NULL
SUB_0000302,USR_0001444,starter,monthly,12.0,2024-04-10,active,NULL,NULL,NULL,NULL
SUB_0000303,USR_0001446,starter,monthly,12.0,2024-04-28,active,NULL,NULL,NULL,NULL
SUB_0000304,USR_0001456,starter,annual,10.2,2024-04-26,active,NULL,NULL,NULL,NULL
SUB_0000305,USR_0001457,starter,annual,10.2,2024-05-30,active,NULL,NULL,NULL,NULL
SUB_0000306,USR_0001459,enterprise,monthly,96.0,2024-07-03,active,NULL,NULL,NULL,NULL
SUB_0000307,USR_0001466,growth,monthly,36.0,2024-02-14,active,NULL,NULL,NULL,NULL
SUB_0000308,USR_0001468,growth,monthly,36.0,2024-05-11,active,NULL,NULL,NULL,NULL
SUB_0000309,USR_0001481,starter,annual,10.2,2024-05-04,active,NULL,NULL,NULL,NULL
SUB_0000310,USR_0001485,growth,annual,30.6,2024-03-31,active,NULL,NULL,NULL,NULL
SUB_0000311,USR_0001495,enterprise,monthly,96.0,2024-03-04,active,NULL,NULL,NULL,NULL
SUB_0000312,USR_0001496,growth,annual,30.6,2024-04-23,active,NULL,NULL,NULL,NULL
SUB_0000313,USR_0001501,enterprise,monthly,96.0,2024-05-28,active,NULL,NULL,NULL,NULL
SUB_0000314,USR_0001503,enterprise,monthly,96.0,2024-06-27,active,NULL,NULL,NULL,NULL
SUB_0000315,USR_0001508,starter,annual,10.2,2024-07-05,active,NULL,NULL,NULL,NULL
SUB_0000316,USR_0001513,growth,monthly,36.0,2024-05-15,active,NULL,NULL,NULL,NULL
SUB_0000317,USR_0001519,enterprise,monthly,96.0,2024-07-19,active,NULL,NULL,NULL,NULL
SUB_0000318,USR_0001521,growth,monthly,36.0,2024-03-11,churned,2024-06-30,price,NULL,NULL
SUB_0000319,USR_0001524,growth,annual,30.6,2024-05-12,active,NULL,NULL,NULL,NULL
SUB_0000320,USR_0001530,growth,monthly,36.0,2024-04-28,active,NULL,NULL,NULL,NULL
SUB_0000321,USR_0001541,enterprise,annual,81.6,2024-05-20,active,NULL,NULL,NULL,NULL
SUB_0000322,USR_0001543,enterprise,annual,81.6,2024-02-16,active,NULL,NULL,NULL,NULL
SUB_0000323,USR_0001544,growth,monthly,36.0,2024-05-08,active,NULL,NULL,NULL,NULL
SUB_0000324,USR_0001569,starter,monthly,12.0,2024-02-06,active,NULL,NULL,NULL,NULL
SUB_0000325,USR_0001570,growth,annual,30.6,2024-04-20,active,NULL,NULL,NULL,NULL
SUB_0000326,USR_0001583,growth,monthly,36.0,2024-07-05,active,NULL,NULL,enterprise,2024-08-04
SUB_0000327,USR_0001592,starter,monthly,12.0,2024-03-28,active,NULL,NULL,NULL,NULL
SUB_0000328,USR_0001596,starter,monthly,12.0,2024-05-08,active,NULL,NULL,NULL,NULL
SUB_0000329,USR_0001600,enterprise,monthly,96.0,2024-04-23,active,NULL,NULL,NULL,NULL
SUB_0000330,USR_0001610,growth,annual,30.6,2024-02-14,active,NULL,NULL,NULL,NULL
SUB_0000331,USR_0001612,enterprise,monthly,96.0,2024-07-26,active,NULL,NULL,NULL,NULL
SUB_0000332,USR_0001618,starter,monthly,12.0,2024-05-02,active,NULL,NULL,NULL,NULL
SUB_0000333,USR_0001623,starter,monthly,12.0,2024-05-22,active,NULL,NULL,NULL,NULL
SUB_0000334,USR_0001635,growth,monthly,36.0,2024-02-08,active,NULL,NULL,NULL,NULL
SUB_0000335,USR_0001641,enterprise,monthly,96.0,2024-07-14,active,NULL,NULL,NULL,NULL
SUB_0000336,USR_0001644,growth,monthly,36.0,2024-05-30,active,NULL,NULL,NULL,NULL
SUB_0000337,USR_0001645,starter,annual,10.2,2024-04-08,active,NULL,NULL,NULL,NULL
SUB_0000338,USR_0001647,starter,monthly,12.0,2024-06-06,active,NULL,NULL,NULL,NULL
SUB_0000339,USR_0001648,growth,monthly,36.0,2024-06-23,active,NULL,NULL,NULL,NULL
SUB_0000340,USR_0001650,growth,monthly,36.0,2024-07-20,active,NULL,NULL,NULL,NULL
SUB_0000341,USR_0001659,starter,annual,10.2,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0000342,USR_0001668,starter,annual,10.2,2024-05-10,active,NULL,NULL,NULL,NULL
SUB_0000343,USR_0001672,growth,monthly,36.0,2024-06-29,active,NULL,NULL,NULL,NULL
SUB_0000344,USR_0001673,growth,annual,30.6,2024-06-11,active,NULL,NULL,NULL,NULL
SUB_0000345,USR_0001675,enterprise,monthly,96.0,2024-05-29,active,NULL,NULL,NULL,NULL
SUB_0000346,USR_0001690,growth,monthly,36.0,2024-05-15,active,NULL,NULL,NULL,NULL
SUB_0000347,USR_0001692,growth,monthly,36.0,2024-04-10,active,NULL,NULL,NULL,NULL
SUB_0000348,USR_0001728,starter,annual,10.2,2024-03-12,active,NULL,NULL,NULL,NULL
SUB_0000349,USR_0001736,starter,annual,10.2,2024-04-24,active,NULL,NULL,growth,2024-06-26
SUB_0000350,USR_0001742,starter,annual,10.2,2024-02-12,active,NULL,NULL,NULL,NULL
SUB_0000351,USR_0001745,starter,annual,10.2,2024-02-14,active,NULL,NULL,NULL,NULL
SUB_0000352,USR_0001752,starter,annual,10.2,2024-03-17,active,NULL,NULL,NULL,NULL
SUB_0000353,USR_0001761,growth,monthly,36.0,2024-07-20,active,NULL,NULL,NULL,NULL
SUB_0000354,USR_0001767,growth,annual,30.6,2024-05-15,active,NULL,NULL,enterprise,2024-06-16
SUB_0000355,USR_0001774,starter,annual,10.2,2024-04-17,active,NULL,NULL,growth,2024-07-18
SUB_0000356,USR_0001779,growth,annual,30.6,2024-06-26,active,NULL,NULL,NULL,NULL
SUB_0000357,USR_0001788,growth,annual,30.6,2024-05-21,active,NULL,NULL,NULL,NULL
SUB_0000358,USR_0001838,growth,monthly,36.0,2024-06-30,active,NULL,NULL,NULL,NULL
SUB_0000359,USR_0001841,enterprise,annual,81.6,2024-06-20,active,NULL,NULL,NULL,NULL
SUB_0000360,USR_0001844,starter,monthly,12.0,2024-04-29,active,NULL,NULL,NULL,NULL
SUB_0000361,USR_0001845,growth,monthly,36.0,2024-05-23,active,NULL,NULL,NULL,NULL
SUB_0000362,USR_0001851,starter,monthly,12.0,2024-02-08,active,NULL,NULL,NULL,NULL
SUB_0000363,USR_0001853,enterprise,annual,81.6,2024-06-10,active,NULL,NULL,NULL,NULL
SUB_0000364,USR_0001855,starter,monthly,12.0,2024-05-25,active,NULL,NULL,NULL,NULL
SUB_0000365,USR_0001859,starter,monthly,12.0,2024-05-10,active,NULL,NULL,NULL,NULL
SUB_0000366,USR_0001863,starter,monthly,12.0,2024-07-11,active,NULL,NULL,NULL,NULL
SUB_0000367,USR_0001871,growth,annual,30.6,2024-03-17,active,NULL,NULL,NULL,NULL
SUB_0000368,USR_0001872,starter,annual,10.2,2024-03-04,active,NULL,NULL,NULL,NULL
SUB_0000369,USR_0001878,enterprise,monthly,96.0,2024-06-30,active,NULL,NULL,NULL,NULL
SUB_0000370,USR_0001882,growth,monthly,36.0,2024-04-01,active,NULL,NULL,NULL,NULL
SUB_0000371,USR_0001892,starter,annual,10.2,2024-05-12,active,NULL,NULL,NULL,NULL
SUB_0000372,USR_0001895,growth,monthly,36.0,2024-07-04,active,NULL,NULL,NULL,NULL
SUB_0000373,USR_0001903,starter,annual,10.2,2024-06-11,churned,2024-09-15,no_longer_needed,NULL,NULL
SUB_0000374,USR_0001915,starter,annual,10.2,2024-04-14,active,NULL,NULL,NULL,NULL
SUB_0000375,USR_0001916,starter,annual,10.2,2024-05-28,active,NULL,NULL,NULL,NULL
SUB_0000376,USR_0001920,starter,annual,10.2,2024-03-20,active,NULL,NULL,NULL,NULL
SUB_0000377,USR_0001923,enterprise,monthly,96.0,2024-04-23,active,NULL,NULL,NULL,NULL
SUB_0000378,USR_0001935,enterprise,monthly,96.0,2024-04-29,active,NULL,NULL,NULL,NULL
SUB_0000379,USR_0001939,growth,annual,30.6,2024-06-26,active,NULL,NULL,NULL,NULL
SUB_0000380,USR_0001943,growth,monthly,36.0,2024-06-24,active,NULL,NULL,enterprise,2024-08-27
SUB_0000381,USR_0001946,growth,monthly,36.0,2024-06-14,active,NULL,NULL,NULL,NULL
SUB_0000382,USR_0001952,growth,annual,30.6,2024-07-21,active,NULL,NULL,NULL,NULL
SUB_0000383,USR_0001953,growth,annual,30.6,2024-03-11,churned,2024-07-05,missing_features,NULL,NULL
SUB_0000384,USR_0001957,starter,annual,10.2,2024-03-08,active,NULL,NULL,NULL,NULL
SUB_0000385,USR_0001958,starter,annual,10.2,2024-05-27,active,NULL,NULL,NULL,NULL
SUB_0000386,USR_0001968,enterprise,monthly,96.0,2024-07-15,active,NULL,NULL,NULL,NULL
SUB_0000387,USR_0001970,starter,annual,10.2,2024-05-25,active,NULL,NULL,NULL,NULL
SUB_0000388,USR_0001976,growth,monthly,36.0,2024-07-14,active,NULL,NULL,NULL,NULL
SUB_0000389,USR_0001977,growth,monthly,36.0,2024-05-11,active,NULL,NULL,NULL,NULL
SUB_0000390,USR_0001978,starter,monthly,12.0,2024-03-05,active,NULL,NULL,growth,2024-06-10
SUB_0000391,USR_0001979,growth,annual,30.6,2024-02-08,active,NULL,NULL,NULL,NULL
SUB_0000392,USR_0001982,growth,monthly,36.0,2024-04-10,active,NULL,NULL,NULL,NULL
SUB_0000393,USR_0001984,growth,monthly,36.0,2024-06-05,active,NULL,NULL,enterprise,2024-07-18
SUB_0000394,USR_0001986,growth,monthly,36.0,2024-05-22,active,NULL,NULL,NULL,NULL
SUB_0000395,USR_0001993,starter,annual,10.2,2024-05-27,active,NULL,NULL,NULL,NULL
SUB_0000396,USR_0001994,starter,annual,10.2,2024-05-15,active,NULL,NULL,NULL,NULL
SUB_0000397,USR_0002000,enterprise,monthly,96.0,2024-06-07,active,NULL,NULL,NULL,NULL
SUB_0000398,USR_0002006,starter,monthly,12.0,2024-06-30,active,NULL,NULL,NULL,NULL
SUB_0000399,USR_0002012,growth,monthly,36.0,2024-06-08,active,NULL,NULL,NULL,NULL
SUB_0000400,USR_0002024,enterprise,monthly,96.0,2024-03-24,active,NULL,NULL,NULL,NULL
SUB_0000401,USR_0002026,growth,monthly,36.0,2024-02-01,active,NULL,NULL,NULL,NULL
SUB_0000402,USR_0002027,growth,monthly,36.0,2024-03-18,active,NULL,NULL,NULL,NULL
SUB_0000403,USR_0002028,growth,monthly,36.0,2024-06-26,active,NULL,NULL,NULL,NULL
SUB_0000404,USR_0002029,growth,monthly,36.0,2024-05-06,active,NULL,NULL,NULL,NULL
SUB_0000405,USR_0002032,enterprise,monthly,96.0,2024-02-03,active,NULL,NULL,NULL,NULL
SUB_0000406,USR_0002033,starter,monthly,12.0,2024-03-17,active,NULL,NULL,NULL,NULL
SUB_0000407,USR_0002043,growth,monthly,36.0,2024-05-02,active,NULL,NULL,NULL,NULL
SUB_0000408,USR_0002046,growth,monthly,36.0,2024-07-13,active,NULL,NULL,enterprise,2024-08-27
SUB_0000409,USR_0002053,starter,monthly,12.0,2024-06-25,active,NULL,NULL,growth,2024-07-25
SUB_0000410,USR_0002054,growth,annual,30.6,2024-05-01,active,NULL,NULL,NULL,NULL
SUB_0000411,USR_0002056,starter,monthly,12.0,2024-05-01,active,NULL,NULL,growth,2024-06-19
SUB_0000412,USR_0002059,growth,monthly,36.0,2024-05-07,active,NULL,NULL,NULL,NULL
SUB_0000413,USR_0002061,growth,monthly,36.0,2024-05-12,active,NULL,NULL,NULL,NULL
SUB_0000414,USR_0002064,enterprise,annual,81.6,2024-06-15,active,NULL,NULL,NULL,NULL
SUB_0000415,USR_0002065,growth,monthly,36.0,2024-04-23,active,NULL,NULL,NULL,NULL
SUB_0000416,USR_0002066,enterprise,monthly,96.0,2024-05-07,active,NULL,NULL,NULL,NULL
SUB_0000417,USR_0002071,growth,annual,30.6,2024-04-23,active,NULL,NULL,NULL,NULL
SUB_0000418,USR_0002074,starter,monthly,12.0,2024-04-28,active,NULL,NULL,NULL,NULL
SUB_0000419,USR_0002077,starter,monthly,12.0,2024-03-09,active,NULL,NULL,growth,2024-06-11
SUB_0000420,USR_0002080,starter,monthly,12.0,2024-05-26,active,NULL,NULL,NULL,NULL
SUB_0000421,USR_0002093,starter,monthly,12.0,2024-04-04,active,NULL,NULL,growth,2024-06-27
SUB_0000422,USR_0002103,growth,monthly,36.0,2024-06-29,active,NULL,NULL,NULL,NULL
SUB_0000423,USR_0002105,enterprise,annual,81.6,2024-06-16,active,NULL,NULL,NULL,NULL
SUB_0000424,USR_0002106,starter,monthly,12.0,2024-06-11,active,NULL,NULL,NULL,NULL
SUB_0000425,USR_0002119,growth,monthly,36.0,2024-04-03,active,NULL,NULL,NULL,NULL
SUB_0000426,USR_0002136,starter,monthly,12.0,2024-07-26,active,NULL,NULL,NULL,NULL
SUB_0000427,USR_0002142,enterprise,annual,81.6,2024-06-22,active,NULL,NULL,NULL,NULL
SUB_0000428,USR_0002146,starter,monthly,12.0,2024-04-08,active,NULL,NULL,NULL,NULL
SUB_0000429,USR_0002150,starter,monthly,12.0,2024-07-05,active,NULL,NULL,NULL,NULL
SUB_0000430,USR_0002153,starter,annual,10.2,2024-05-14,active,NULL,NULL,NULL,NULL
SUB_0000431,USR_0002154,starter,monthly,12.0,2024-06-29,active,NULL,NULL,NULL,NULL
SUB_0000432,USR_0002169,starter,monthly,12.0,2024-07-15,active,NULL,NULL,NULL,NULL
SUB_0000433,USR_0002175,growth,monthly,36.0,2024-06-11,active,NULL,NULL,NULL,NULL
SUB_0000434,USR_0002180,growth,annual,30.6,2024-07-08,active,NULL,NULL,NULL,NULL
SUB_0000435,USR_0002181,starter,annual,10.2,2024-03-11,active,NULL,NULL,NULL,NULL
SUB_0000436,USR_0002196,enterprise,monthly,96.0,2024-03-08,active,NULL,NULL,NULL,NULL
SUB_0000437,USR_0002202,growth,annual,30.6,2024-03-25,active,NULL,NULL,NULL,NULL
SUB_0000438,USR_0002205,growth,monthly,36.0,2024-04-09,active,NULL,NULL,NULL,NULL
SUB_0000439,USR_0002210,starter,annual,10.2,2024-07-25,active,NULL,NULL,NULL,NULL
SUB_0000440,USR_0002213,growth,monthly,36.0,2024-06-08,active,NULL,NULL,NULL,NULL
SUB_0000441,USR_0002219,growth,annual,30.6,2024-02-19,active,NULL,NULL,NULL,NULL
SUB_0000442,USR_0002225,enterprise,annual,81.6,2024-07-18,active,NULL,NULL,NULL,NULL
SUB_0000443,USR_0002237,starter,annual,10.2,2024-02-21,active,NULL,NULL,NULL,NULL
SUB_0000444,USR_0002240,starter,monthly,12.0,2024-06-08,active,NULL,NULL,NULL,NULL
SUB_0000445,USR_0002250,growth,annual,30.6,2024-05-08,active,NULL,NULL,NULL,NULL
SUB_0000446,USR_0002256,starter,monthly,12.0,2024-04-26,active,NULL,NULL,NULL,NULL
SUB_0000447,USR_0002257,starter,monthly,12.0,2024-05-05,active,NULL,NULL,NULL,NULL
SUB_0000448,USR_0002268,starter,monthly,12.0,2024-02-10,active,NULL,NULL,NULL,NULL
SUB_0000449,USR_0002275,growth,monthly,36.0,2024-05-02,active,NULL,NULL,NULL,NULL
SUB_0000450,USR_0002282,starter,annual,10.2,2024-05-08,active,NULL,NULL,NULL,NULL
SUB_0000451,USR_0002284,growth,annual,30.6,2024-07-20,active,NULL,NULL,enterprise,2024-10-20
SUB_0000452,USR_0002320,growth,monthly,36.0,2024-04-11,active,NULL,NULL,NULL,NULL
SUB_0000453,USR_0002323,starter,annual,10.2,2024-06-27,active,NULL,NULL,NULL,NULL
SUB_0000454,USR_0002329,starter,monthly,12.0,2024-07-26,active,NULL,NULL,growth,2024-10-14
SUB_0000455,USR_0002335,enterprise,monthly,96.0,2024-04-23,active,NULL,NULL,NULL,NULL
SUB_0000456,USR_0002340,starter,annual,10.2,2024-04-03,active,NULL,NULL,NULL,NULL
SUB_0000457,USR_0002346,enterprise,monthly,96.0,2024-06-17,active,NULL,NULL,NULL,NULL
SUB_0000458,USR_0002360,growth,monthly,36.0,2024-06-08,active,NULL,NULL,NULL,NULL
SUB_0000459,USR_0002361,growth,monthly,36.0,2024-06-03,active,NULL,NULL,NULL,NULL
SUB_0000460,USR_0002369,enterprise,monthly,96.0,2024-06-25,active,NULL,NULL,NULL,NULL
SUB_0000461,USR_0002370,growth,monthly,36.0,2024-01-26,active,NULL,NULL,NULL,NULL
SUB_0000462,USR_0002375,growth,monthly,36.0,2024-06-19,active,NULL,NULL,NULL,NULL
SUB_0000463,USR_0002381,growth,monthly,36.0,2024-07-12,active,NULL,NULL,NULL,NULL
SUB_0000464,USR_0002393,starter,annual,10.2,2024-07-14,active,NULL,NULL,growth,2024-09-16
SUB_0000465,USR_0002403,growth,monthly,36.0,2024-07-08,active,NULL,NULL,enterprise,2024-09-27
SUB_0000466,USR_0002408,starter,monthly,12.0,2024-07-08,active,NULL,NULL,NULL,NULL
SUB_0000467,USR_0002411,growth,monthly,36.0,2024-05-24,active,NULL,NULL,NULL,NULL
SUB_0000468,USR_0002412,enterprise,monthly,96.0,2024-07-11,active,NULL,NULL,NULL,NULL
SUB_0000469,USR_0002417,enterprise,annual,81.6,2024-05-10,active,NULL,NULL,NULL,NULL
SUB_0000470,USR_0002419,growth,monthly,36.0,2024-02-24,active,NULL,NULL,NULL,NULL
SUB_0000471,USR_0002423,growth,monthly,36.0,2024-05-19,active,NULL,NULL,NULL,NULL
SUB_0000472,USR_0002424,growth,monthly,36.0,2024-06-27,active,NULL,NULL,NULL,NULL
SUB_0000473,USR_0002429,growth,monthly,36.0,2024-05-26,active,NULL,NULL,NULL,NULL
SUB_0000474,USR_0002431,starter,monthly,12.0,2024-06-11,active,NULL,NULL,NULL,NULL
SUB_0000475,USR_0002442,growth,monthly,36.0,2024-03-25,active,NULL,NULL,NULL,NULL
SUB_0000476,USR_0002446,enterprise,monthly,96.0,2024-03-14,active,NULL,NULL,NULL,NULL
SUB_0000477,USR_0002448,starter,annual,10.2,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0000478,USR_0002449,growth,monthly,36.0,2024-07-10,active,NULL,NULL,NULL,NULL
SUB_0000479,USR_0002457,starter,annual,10.2,2024-06-09,active,NULL,NULL,NULL,NULL
SUB_0000480,USR_0002471,starter,annual,10.2,2024-07-11,active,NULL,NULL,NULL,NULL
SUB_0000481,USR_0002472,growth,annual,30.6,2024-07-03,active,NULL,NULL,NULL,NULL
SUB_0000482,USR_0002474,starter,monthly,12.0,2024-04-05,active,NULL,NULL,NULL,NULL
SUB_0000483,USR_0002481,growth,monthly,36.0,2024-05-08,active,NULL,NULL,NULL,NULL
SUB_0000484,USR_0002493,growth,annual,30.6,2024-05-28,active,NULL,NULL,NULL,NULL
SUB_0000485,USR_0002497,growth,monthly,36.0,2024-04-12,active,NULL,NULL,NULL,NULL
SUB_0000486,USR_0002498,growth,annual,30.6,2024-03-26,active,NULL,NULL,NULL,NULL
SUB_0000487,USR_0002507,starter,annual,10.2,2024-01-20,active,NULL,NULL,NULL,NULL
SUB_0000488,USR_0002517,starter,monthly,12.0,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0000489,USR_0002527,enterprise,annual,81.6,2024-03-13,churned,2024-07-06,price,NULL,NULL
SUB_0000490,USR_0002539,enterprise,annual,81.6,2024-06-15,active,NULL,NULL,NULL,NULL
SUB_0000491,USR_0002549,enterprise,monthly,96.0,2024-04-02,active,NULL,NULL,NULL,NULL
SUB_0000492,USR_0002561,growth,monthly,36.0,2024-04-17,active,NULL,NULL,NULL,NULL
SUB_0000493,USR_0002571,enterprise,annual,81.6,2024-07-04,active,NULL,NULL,NULL,NULL
SUB_0000494,USR_0002577,starter,annual,10.2,2024-04-09,active,NULL,NULL,NULL,NULL
SUB_0000495,USR_0002590,enterprise,annual,81.6,2024-05-20,active,NULL,NULL,NULL,NULL
SUB_0000496,USR_0002599,growth,monthly,36.0,2024-07-03,active,NULL,NULL,NULL,NULL
SUB_0000497,USR_0002614,growth,annual,30.6,2024-03-24,active,NULL,NULL,NULL,NULL
SUB_0000498,USR_0002624,enterprise,monthly,96.0,2024-04-17,active,NULL,NULL,NULL,NULL
SUB_0000499,USR_0002625,growth,annual,30.6,2024-04-25,active,NULL,NULL,NULL,NULL
SUB_0000500,USR_0002627,growth,monthly,36.0,2024-01-29,active,NULL,NULL,NULL,NULL
SUB_0000501,USR_0002636,starter,monthly,12.0,2024-03-29,active,NULL,NULL,NULL,NULL
SUB_0000502,USR_0002637,starter,monthly,12.0,2024-07-15,active,NULL,NULL,NULL,NULL
SUB_0000503,USR_0002645,growth,monthly,36.0,2024-05-10,active,NULL,NULL,NULL,NULL
SUB_0000504,USR_0002657,enterprise,annual,81.6,2024-04-17,active,NULL,NULL,NULL,NULL
SUB_0000505,USR_0002669,enterprise,monthly,96.0,2024-04-04,active,NULL,NULL,NULL,NULL
SUB_0000506,USR_0002672,starter,annual,10.2,2024-03-20,active,NULL,NULL,NULL,NULL
SUB_0000507,USR_0002678,growth,annual,30.6,2024-05-25,active,NULL,NULL,NULL,NULL
SUB_0000508,USR_0002687,starter,monthly,12.0,2024-04-16,active,NULL,NULL,NULL,NULL
SUB_0000509,USR_0002689,starter,monthly,12.0,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0000510,USR_0002696,growth,monthly,36.0,2024-06-11,active,NULL,NULL,enterprise,2024-09-30
SUB_0000511,USR_0002703,growth,annual,30.6,2024-04-09,active,NULL,NULL,NULL,NULL
SUB_0000512,USR_0002704,growth,annual,30.6,2024-05-15,active,NULL,NULL,NULL,NULL
SUB_0000513,USR_0002705,growth,monthly,36.0,2024-03-04,active,NULL,NULL,enterprise,2024-05-25
SUB_0000514,USR_0002707,starter,annual,10.2,2024-05-28,active,NULL,NULL,NULL,NULL
SUB_0000515,USR_0002708,enterprise,annual,81.6,2024-06-20,active,NULL,NULL,NULL,NULL
SUB_0000516,USR_0002733,growth,annual,30.6,2024-07-13,active,NULL,NULL,NULL,NULL
SUB_0000517,USR_0002735,starter,monthly,12.0,2024-06-18,active,NULL,NULL,NULL,NULL
SUB_0000518,USR_0002743,enterprise,annual,81.6,2024-03-12,active,NULL,NULL,NULL,NULL
SUB_0000519,USR_0002747,starter,monthly,12.0,2024-06-23,active,NULL,NULL,NULL,NULL
SUB_0000520,USR_0002753,enterprise,monthly,96.0,2024-03-14,active,NULL,NULL,NULL,NULL
SUB_0000521,USR_0002762,growth,annual,30.6,2024-07-01,active,NULL,NULL,NULL,NULL
SUB_0000522,USR_0002763,starter,annual,10.2,2024-01-29,active,NULL,NULL,NULL,NULL
SUB_0000523,USR_0002767,starter,annual,10.2,2024-07-12,active,NULL,NULL,NULL,NULL
SUB_0000524,USR_0002776,growth,annual,30.6,2024-04-06,active,NULL,NULL,NULL,NULL
SUB_0000525,USR_0002777,starter,annual,10.2,2024-06-16,active,NULL,NULL,NULL,NULL
SUB_0000526,USR_0002781,enterprise,annual,81.6,2024-06-26,active,NULL,NULL,NULL,NULL
SUB_0000527,USR_0002786,growth,annual,30.6,2024-06-04,active,NULL,NULL,NULL,NULL
SUB_0000528,USR_0002787,growth,monthly,36.0,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0000529,USR_0002791,starter,monthly,12.0,2024-03-23,active,NULL,NULL,NULL,NULL
SUB_0000530,USR_0002802,enterprise,annual,81.6,2024-06-09,active,NULL,NULL,NULL,NULL
SUB_0000531,USR_0002803,growth,monthly,36.0,2024-07-10,active,NULL,NULL,NULL,NULL
SUB_0000532,USR_0002804,growth,annual,30.6,2024-05-24,active,NULL,NULL,enterprise,2024-09-18
SUB_0000533,USR_0002806,starter,annual,10.2,2024-05-09,active,NULL,NULL,NULL,NULL
SUB_0000534,USR_0002808,growth,annual,30.6,2024-02-19,active,NULL,NULL,enterprise,2024-04-10
SUB_0000535,USR_0002809,starter,annual,10.2,2024-07-11,active,NULL,NULL,NULL,NULL
SUB_0000536,USR_0002813,starter,monthly,12.0,2024-05-28,churned,2024-08-01,switched_competitor,NULL,NULL
SUB_0000537,USR_0002831,enterprise,annual,81.6,2024-04-01,active,NULL,NULL,NULL,NULL
