user_id,signup_date,trial_expires_on,country,acquisition_channel,company_size,industry,user_segment
USR_0000349,2024-05-14,2024-05-28,USA,linkedin_ad,large,tech,activated
USR_0000350,2024-03-05,2024-03-19,USA,organic_search,small,tech,activated
USR_0000351,2024-05-19,2024-06-02,Singapore,linkedin_ad,large,marketing,converted
USR_0000352,2024-04-01,2024-04-15,India,organic_search,small,tech,churned_trial
USR_0000353,2024-05-20,2024-06-03,India,content_marketing,small,consulting,collaborative
USR_0000354,2024-01-06,2024-01-20,UAE,google_ad,small,ecommerce,converted
USR_0000355,2024-06-28,2024-07-12,India,linkedin_ad,mid,consulting,activated
USR_0000356,2024-05-15,2024-05-29,USA,organic_search,small,tech,activated
USR_0000357,2024-06-27,2024-07-11,UAE,google_ad,small,consulting,collaborative
USR_0000358,2024-02-27,2024-03-12,Singapore,content_marketing,small,marketing,converted
USR_0000359,2024-05-28,2024-06-11,UAE,organic_search,solo,ecommerce,churned_trial
USR_0000360,2024-05-25,2024-06-08,India,organic_search,mid,ecommerce,activated
USR_0000361,2024-06-11,2024-06-25,India,organic_search,mid,tech,collaborative
USR_0000362,2024-06-03,2024-06-17,India,referral,small,marketing,activated
USR_0000363,2024-06-17,2024-07-01,Others,referral,mid,marketing,collaborative
USR_0000364,2024-06-13,2024-06-27,UK,organic_search,small,ecommerce,activated
USR_0000365,2024-03-11,2024-03-25,UK,organic_search,mid,tech,collaborative
USR_0000366,2024-05-01,2024-05-15,India,referral,large,manufacturing,churned_trial
USR_0000367,2024-04-10,2024-04-24,USA,linkedin_ad,small,ecommerce,collaborative
USR_0000368,2024-04-18,2024-05-02,India,organic_search,small,marketing,activated
USR_0000369,2024-02-23,2024-03-08,India,google_ad,small,manufacturing,collaborative
USR_0000370,2024-01-05,2024-01-19,India,organic_search,large,consulting,collaborative
USR_0000371,2024-02-20,2024-03-05,USA,organic_search,small,marketing,churned_trial
USR_0000372,2024-02-06,2024-02-20,UK,content_marketing,mid,consulting,collaborative
USR_0000373,2024-04-19,2024-05-03,India,organic_search,small,ecommerce,churned_trial
USR_0000374,2024-02-04,2024-02-18,India,organic_search,mid,tech,churned_trial
USR_0000375,2024-04-01,2024-04-15,UK,organic_search,solo,tech,activated
USR_0000376,2024-04-25,2024-05-09,India,organic_search,small,manufacturing,collaborative
USR_0000377,2024-04-28,2024-05-12,USA,referral,small,tech,churned_trial
USR_0000378,2024-05-02,2024-05-16,India,referral,small,marketing,activated
USR_0000379,2024-04-21,2024-05-05,India,organic_search,small,ecommerce,collaborative
USR_0000380,2024-05-09,2024-05-23,India,google_ad,small,manufacturing,collaborative
USR_0000381,2024-05-13,2024-05-27,India,content_marketing,solo,ecommerce,churned_trial
USR_0000382,2024-01-09,2024-01-23,USA,organic_search,mid,consulting,churned_trial
USR_0000383,2024-06-02,2024-06-16,India,direct,small,manufacturing,churned_trial
USR_0000384,2024-05-16,2024-05-30,India,direct,mid,tech,collaborative
USR_0000385,2024-06-11,2024-06-25,India,organic_search,mid,manufacturing,activated
USR_0000386,2024-04-19,2024-05-03,Singapore,organic_search,mid,manufacturing,churned_trial
USR_0000387,2024-01-21,2024-02-04,India,content_marketing,mid,marketing,collaborative
USR_0000388,2024-01-05,2024-01-19,India,organic_search,mid,ecommerce,collaborative
USR_0000389,2024-06-20,2024-07-04,USA,referral,mid,tech,collaborative
USR_0000390,2024-06-10,2024-06-24,USA,organic_search,small,marketing,activated
USR_0000391,2024-05-27,2024-06-10,USA,google_ad,large,tech,collaborative
USR_0000392,2024-03-08,2024-03-22,India,google_ad,mid,tech,churned_trial
USR_0000393,2024-06-01,2024-06-15,India,organic_search,solo,tech,collaborative
USR_0000394,2024-05-04,2024-05-18,India,google_ad,small,tech,collaborative
USR_0000395,2024-06-11,2024-06-25,India,google_ad,solo,consulting,collaborative
USR_0000396,2024-02-23,2024-03-08,India,linkedin_ad,mid,consulting,activated
USR_0000397,2024-04-08,2024-04-22,India,referral,mid,tech,collaborative
USR_0000398,2024-05-12,2024-05-26,UAE,linkedin_ad,mid,tech,converted
USR_0000399,2024-04-13,2024-04-27,Singapore,organic_search,mid,ecommerce,churned_trial
USR_0000400,2024-06-16,2024-06-30,India,linkedin_ad,mid,consulting,activated
USR_0000401,2024-04-19,2024-05-03,Singapore,content_marketing,small,tech,collaborative
USR_0000402,2024-06-20,2024-07-04,USA,google_ad,large,marketing,converted
USR_0000403,2024-04-12,2024-04-26,India,referral,small,tech,converted
USR_0000404,2024-04-27,2024-05-11,India,linkedin_ad,large,ecommerce,collaborative
USR_0000405,2024-02-23,2024-03-08,UAE,direct,small,tech,activated
USR_0000406,2024-04-25,2024-05-09,India,google_ad,small,ecommerce,collaborative
USR_0000407,2024-02-22,2024-03-07,UK,organic_search,small,marketing,churned_trial
USR_0000408,2024-06-06,2024-06-20,Singapore,organic_search,solo,consulting,collaborative
USR_0000409,2024-06-12,2024-06-26,UAE,organic_search,solo,tech,converted
USR_0000410,2024-04-01,2024-04-15,India,google_ad,small,tech,converted
USR_0000411,2024-06-11,2024-06-25,Others,organic_search,solo,consulting,collaborative
USR_0000412,2024-06-20,2024-07-04,Others,referral,solo,marketing,churned_trial
USR_0000413,2024-04-27,2024-05-11,India,referral,small,tech,activated
USR_0000414,2024-04-11,2024-04-25,India,organic_search,small,consulting,activated
USR_0000415,2024-06-07,2024-06-21,India,referral,small,tech,collaborative
USR_0000416,2024-01-13,2024-01-27,India,content_marketing,small,tech,collaborative
USR_0000417,2024-04-24,2024-05-08,India,linkedin_ad,mid,marketing,activated
USR_0000418,2024-06-25,2024-07-09,UAE,linkedin_ad,mid,consulting,activated
USR_0000419,2024-03-15,2024-03-29,UAE,organic_search,mid,tech,collaborative
USR_0000420,2024-03-18,2024-04-01,USA,organic_search,small,marketing,collaborative
USR_0000421,2024-01-03,2024-01-17,UK,google_ad,small,marketing,collaborative
USR_0000422,2024-03-13,2024-03-27,India,organic_search,small,tech,churned_trial
USR_0000423,2024-06-22,2024-07-06,USA,organic_search,small,manufacturing,converted
USR_0000424,2024-06-01,2024-06-15,USA,organic_search,mid,ecommerce,collaborative
USR_0000425,2024-06-16,2024-06-30,Others,referral,mid,ecommerce,collaborative
USR_0000426,2024-03-07,2024-03-21,India,linkedin_ad,small,manufacturing,activated
USR_0000427,2024-03-16,2024-03-30,Others,linkedin_ad,large,consulting,collaborative
USR_0000428,2024-03-04,2024-03-18,USA,organic_search,small,tech,collaborative
USR_0000429,2024-05-05,2024-05-19,UK,referral,solo,ecommerce,collaborative
USR_0000430,2024-03-24,2024-04-07,UAE,content_marketing,large,tech,churned_trial
USR_0000431,2024-05-28,2024-06-11,India,google_ad,small,tech,collaborative
USR_0000432,2024-05-15,2024-05-29,USA,google_ad,small,consulting,collaborative
USR_0000433,2024-05-05,2024-05-19,USA,organic_search,small,marketing,activated
USR_0000434,2024-06-28,2024-07-12,Singapore,content_marketing,small,marketing,converted
USR_0000435,2024-05-13,2024-05-27,Singapore,linkedin_ad,mid,tech,collaborative
USR_0000436,2024-06-04,2024-06-18,India,content_marketing,solo,consulting,churned_trial
USR_0000437,2024-04-18,2024-05-02,India,linkedin_ad,small,manufacturing,converted
USR_0000438,2024-03-24,2024-04-07,USA,organic_search,small,tech,collaborative
USR_0000439,2024-01-04,2024-01-18,India,google_ad,small,consulting,converted
USR_0000440,2024-01-11,2024-01-25,UAE,organic_search,mid,marketing,activated
USR_0000441,2024-04-24,2024-05-08,India,linkedin_ad,mid,manufacturing,collaborative
USR_0000442,2024-02-02,2024-02-16,India,referral,mid,tech,converted
USR_0000443,2024-05-02,2024-05-16,USA,content_marketing,large,manufacturing,activated
USR_0000444,2024-04-22,2024-05-06,India,direct,solo,marketing,collaborative
USR_0000445,2024-06-13,2024-06-27,India,linkedin_ad,small,tech,collaborative
USR_0000446,2024-04-28,2024-05-12,UK,organic_search,solo,tech,collaborative
USR_0000447,2024-06-26,2024-07-10,India,linkedin_ad,large,tech,activated
USR_0000448,2024-06-06,2024-06-20,India,referral,large,ecommerce,churned_trial
USR_0000449,2024-06-23,2024-07-07,UK,organic_search,large,consulting,collaborative
USR_0000450,2024-03-09,2024-03-23,UAE,organic_search,large,consulting,converted
USR_0000451,2024-05-20,2024-06-03,India,organic_search,small,consulting,collaborative
USR_0000452,2024-01-07,2024-01-21,India,content_marketing,mid,consulting,collaborative
USR_0000453,2024-06-13,2024-06-27,India,linkedin_ad,small,marketing,collaborative
USR_0000454,2024-03-02,2024-03-16,USA,organic_search,solo,manufacturing,activated
USR_0000455,2024-05-12,2024-05-26,India,referral,small,manufacturing,converted
USR_0000456,2024-03-19,2024-04-02,USA,google_ad,small,ecommerce,collaborative
USR_0000457,2024-06-04,2024-06-18,UK,referral,solo,tech,converted
USR_0000458,2024-06-15,2024-06-29,Singapore,linkedin_ad,small,tech,collaborative
USR_0000459,2024-03-10,2024-03-24,India,organic_search,large,consulting,churned_trial
USR_0000460,2024-05-20,2024-06-03,India,referral,mid,marketing,activated
USR_0000461,2024-06-23,2024-07-07,UK,referral,large,ecommerce,collaborative
USR_0000462,2024-04-11,2024-04-25,India,referral,mid,marketing,activated
USR_0000463,2024-04-18,2024-05-02,Singapore,linkedin_ad,mid,marketing,collaborative
USR_0000464,2024-01-05,2024-01-19,India,organic_search,mid,consulting,collaborative
USR_0000465,2024-04-11,2024-04-25,India,organic_search,solo,consulting,converted
USR_0000466,2024-03-06,2024-03-20,Singapore,linkedin_ad,small,manufacturing,collaborative
USR_0000467,2024-03-18,2024-04-01,India,organic_search,solo,manufacturing,activated
USR_0000468,2024-01-12,2024-01-26,UK,google_ad,small,manufacturing,collaborative
USR_0000469,2024-06-08,2024-06-22,UAE,content_marketing,mid,ecommerce,converted
USR_0000470,2024-06-04,2024-06-18,Singapore,referral,small,tech,churned_trial
USR_0000471,2024-03-10,2024-03-24,India,google_ad,solo,tech,churned_trial
USR_0000472,2024-06-15,2024-06-29,USA,organic_search,mid,tech,converted
USR_0000473,2024-05-28,2024-06-11,India,google_ad,solo,marketing,activated
USR_0000474,2024-06-25,2024-07-09,India,organic_search,small,marketing,collaborative
USR_0000475,2024-03-21,2024-04-04,India,organic_search,solo,tech,collaborative
USR_0000476,2024-05-26,2024-06-09,India,google_ad,mid,consulting,collaborative
USR_0000477,2024-06-21,2024-07-05,India,organic_search,small,manufacturing,collaborative
USR_0000478,2024-04-25,2024-05-09,India,google_ad,small,manufacturing,collaborative
USR_0000479,2024-05-28,2024-06-11,India,google_ad,small,tech,activated
USR_0000480,2024-06-17,2024-07-01,India,organic_search,mid,ecommerce,activated
USR_0000481,2024-04-19,2024-05-03,Others,referral,small,tech,churned_trial
USR_0000482,2024-05-24,2024-06-07,India,linkedin_ad,mid,manufacturing,converted
USR_0000483,2024-04-21,2024-05-05,UK,linkedin_ad,small,tech,converted
USR_0000484,2024-06-07,2024-06-21,India,organic_search,solo,marketing,collaborative
USR_0000485,2024-05-01,2024-05-15,India,referral,small,ecommerce,converted
USR_0000486,2024-05-13,2024-05-27,UAE,organic_search,mid,tech,churned_trial
USR_0000487,2024-05-06,2024-05-20,UK,linkedin_ad,large,manufacturing,collaborative
USR_0000488,2024-06-14,2024-06-28,UK,organic_search,mid,marketing,churned_trial
USR_0000489,2024-01-11,2024-01-25,India,organic_search,small,consulting,converted
USR_0000490,2024-05-08,2024-05-22,USA,content_marketing,large,tech,churned_trial
USR_0000491,2024-04-18,2024-05-02,UAE,linkedin_ad,small,tech,converted
USR_0000492,2024-02-11,2024-02-25,Singapore,organic_search,solo,consulting,churned_trial
USR_0000493,2024-06-09,2024-06-23,UAE,organic_search,small,tech,collaborative
USR_0000494,2024-05-08,2024-05-22,USA,referral,small,consulting,collaborative
USR_0000495,2024-06-25,2024-07-09,India,referral,small,ecommerce,activated
USR_0000496,2024-03-09,2024-03-23,India,referral,mid,consulting,converted
USR_0000497,2024-01-13,2024-01-27,UK,organic_search,small,marketing,collaborative
USR_0000498,2024-06-23,2024-07-07,UK,organic_search,mid,marketing,collaborative
USR_0000499,2024-01-16,2024-01-30,India,direct,large,tech,churned_trial
USR_0000500,2024-04-01,2024-04-15,India,organic_search,mid,tech,churned_trial
USR_0000501,2024-06-25,2024-07-09,India,referral,small,tech,churned_trial
USR_0000502,2024-04-01,2024-04-15,Singapore,google_ad,small,tech,churned_trial
USR_0000503,2024-05-24,2024-06-07,USA,google_ad,small,tech,collaborative
USR_0000504,2024-06-06,2024-06-20,India,referral,small,consulting,churned_trial
USR_0000505,2024-05-11,2024-05-25,Singapore,referral,mid,tech,collaborative
USR_0000506,2024-01-10,2024-01-24,India,organic_search,mid,tech,converted
USR_0000507,2024-04-12,2024-04-26,India,google_ad,small,consulting,churned_trial
USR_0000508,2024-05-22,2024-06-05,Singapore,organic_search,mid,ecommerce,collaborative
USR_0000509,2024-04-18,2024-05-02,India,organic_search,solo,ecommerce,churned_trial
USR_0000510,2024-05-19,2024-06-02,Singapore,referral,solo,tech,collaborative
USR_0000511,2024-06-04,2024-06-18,UK,referral,solo,consulting,converted
USR_0000512,2024-04-02,2024-04-16,UAE,google_ad,small,tech,churned_trial
USR_0000513,2024-04-22,2024-05-06,USA,linkedin_ad,small,marketing,collaborative
USR_0000514,2024-05-02,2024-05-16,USA,content_marketing,solo,ecommerce,churned_trial
USR_0000515,2024-03-06,2024-03-20,India,google_ad,small,ecommerce,collaborative
USR_0000516,2024-05-06,2024-05-20,USA,referral,small,manufacturing,converted
USR_0000517,2024-06-02,2024-06-16,USA,referral,solo,tech,activated
USR_0000518,2024-06-19,2024-07-03,USA,linkedin_ad,mid,tech,converted
USR_0000519,2024-06-19,2024-07-03,Singapore,google_ad,large,marketing,churned_trial
USR_0000520,2024-06-19,2024-07-03,India,google_ad,solo,ecommerce,collaborative
USR_0000521,2024-06-17,2024-07-01,India,linkedin_ad,large,consulting,churned_trial
USR_0000522,2024-04-09,2024-04-23,India,organic_search,small,ecommerce,activated
USR_0000523,2024-06-20,2024-07-04,UK,referral,small,manufacturing,converted
USR_0000524,2024-04-05,2024-04-19,India,linkedin_ad,large,tech,activated
USR_0000525,2024-06-26,2024-07-10,UK,referral,solo,consulting,churned_trial
USR_0000526,2024-03-02,2024-03-16,India,referral,large,consulting,converted
USR_0000527,2024-05-02,2024-05-16,India,referral,small,marketing,converted
USR_0000528,2024-05-16,2024-05-30,India,google_ad,small,marketing,collaborative
USR_0000529,2024-06-24,2024-07-08,UK,linkedin_ad,large,ecommerce,activated
USR_0000530,2024-03-13,2024-03-27,India,organic_search,large,manufacturing,activated
USR_0000531,2024-06-26,2024-07-10,UK,google_ad,mid,tech,churned_trial
USR_0000532,2024-01-02,2024-01-16,Others,content_marketing,small,marketing,converted
USR_0000533,2024-01-23,2024-02-06,India,referral,large,manufacturing,converted
USR_0000534,2024-04-14,2024-04-28,UAE,referral,small,marketing,converted
USR_0000535,2024-03-17,2024-03-31,Others,content_marketing,small,consulting,converted
USR_0000536,2024-06-12,2024-06-26,India,organic_search,small,consulting,collaborative
USR_0000537,2024-02-14,2024-02-28,India,linkedin_ad,mid,manufacturing,churned_trial
USR_0000538,2024-04-25,2024-05-09,USA,content_marketing,solo,manufacturing,converted
USR_0000539,2024-04-15,2024-04-29,UAE,content_marketing,small,consulting,collaborative
USR_0000540,2024-03-25,2024-04-08,India,organic_search,mid,tech,activated
USR_0000541,2024-06-02,2024-06-16,Singapore,referral,small,ecommerce,collaborative
USR_0000542,2024-06-18,2024-07-02,India,linkedin_ad,large,tech,activated
USR_0000543,2024-03-04,2024-03-18,UK,organic_search,large,manufacturing,collaborative
USR_0000544,2024-04-23,2024-05-07,UK,referral,mid,tech,collaborative
USR_0000545,2024-05-23,2024-06-06,India,organic_search,small,marketing,collaborative
USR_0000546,2024-05-04,2024-05-18,India,content_marketing,small,manufacturing,activated
USR_0000547,2024-03-07,2024-03-21,UAE,organic_search,mid,ecommerce,collaborative
USR_0000548,2024-06-20,2024-07-04,USA,linkedin_ad,large,tech,converted
USR_0000549,2024-01-01,2024-01-15,UK,google_ad,mid,marketing,converted
USR_0000550,2024-05-13,2024-05-27,India,google_ad,small,consulting,collaborative
USR_0000551,2024-06-25,2024-07-09,India,organic_search,large,tech,collaborative
USR_0000552,2024-04-24,2024-05-08,India,google_ad,mid,tech,collaborative
USR_0000553,2024-01-05,2024-01-19,UK,linkedin_ad,small,tech,churned_trial
USR_0000554,2024-02-26,2024-03-11,India,direct,small,tech,converted
USR_0000555,2024-02-23,2024-03-08,Singapore,google_ad,small,tech,converted
USR_0000556,2024-03-20,2024-04-03,UK,linkedin_ad,mid,manufacturing,converted
USR_0000557,2024-06-11,2024-06-25,India,organic_search,mid,manufacturing,collaborative
USR_0000558,2024-03-04,2024-03-18,USA,google_ad,solo,marketing,collaborative
USR_0000559,2024-03-16,2024-03-30,India,content_marketing,small,manufacturing,converted
USR_0000560,2024-02-15,2024-02-29,USA,organic_search,small,tech,collaborative
USR_0000561,2024-05-03,2024-05-17,India,organic_search,small,ecommerce,collaborative
USR_0000562,2024-01-06,2024-01-20,UK,organic_search,solo,tech,activated
USR_0000563,2024-04-10,2024-04-24,India,organic_search,small,tech,churned_trial
USR_0000564,2024-04-03,2024-04-17,India,google_ad,mid,consulting,activated
USR_0000565,2024-03-23,2024-04-06,India,linkedin_ad,small,consulting,churned_trial
USR_0000566,2024-03-17,2024-03-31,UK,google_ad,solo,tech,converted
USR_0000567,2024-04-20,2024-05-04,India,google_ad,small,consulting,collaborative
USR_0000568,2024-06-05,2024-06-19,USA,organic_search,solo,ecommerce,collaborative
USR_0000569,2024-04-22,2024-05-06,India,google_ad,small,tech,activated
USR_0000570,2024-04-10,2024-04-24,Singapore,google_ad,small,ecommerce,converted
USR_0000571,2024-05-14,2024-05-28,India,content_marketing,small,tech,churned_trial
USR_0000572,2024-05-04,2024-05-18,India,content_marketing,solo,tech,churned_trial
